id,date,type,lat,lng,district,severity
3734,2024-11-06,Assault,17.314548285160477,78.47368457290827,Hyderabad,4
3735,2024-12-03,Burglary,18.59287343690569,73.94344861025483,Pune,3
3736,2025-09-09,Extortion,13.137706592208879,80.28379334414296,Chennai,4
3737,2026-03-14,Theft,28.557505612978822,77.1720250329309,Delhi (NCR),2
3738,2024-12-29,Cyber Crime,28.54270313441134,77.276101201393,Delhi (NCR),4
3739,2024-11-10,Assault,13.082650552173824,80.2557908328178,Chennai,4
3740,2026-01-25,Assault,13.17591758147352,80.3223845012238,Chennai,4
3741,2024-11-08,Cyber Crime,13.064720914679643,80.27989915105441,Chennai,4
3742,2024-12-27,Robbery,19.102454566122706,72.88430725377934,Mumbai,5
3743,2025-09-03,Assault,23.04902147180972,72.47574106608654,Ahmedabad,4
3744,2025-03-27,Extortion,13.084384620374264,80.25549514245942,Chennai,4
3745,2024-09-28,Cyber Crime,18.59770734072439,73.83621639045032,Pune,4
3746,2025-01-18,Robbery,22.516956273298906,88.2867961077611,Kolkata,5
3747,2025-10-11,Cyber Crime,28.66480740746588,77.2348561560438,Delhi (NCR),4
3748,2025-11-02,Vandalism,13.03603566969545,77.58198620803158,Bangalore,2
3749,2024-06-04,Vandalism,19.12393762681573,72.93176479736219,Mumbai,2
3750,2026-01-25,Extortion,19.159665200352602,72.82226856576686,Mumbai,4
3751,2025-10-21,Robbery,12.882416845121115,77.5851188349397,Bangalore,5
3752,2024-09-11,Extortion,19.009702762408644,72.8567373956938,Mumbai,4
3753,2026-01-22,Cyber Crime,12.884793364711909,77.63109180150013,Bangalore,4
3754,2024-07-13,Robbery,12.918561096548194,77.65054195500528,Bangalore,5
3755,2024-09-25,Cyber Crime,28.586435690842205,77.12778380617262,Delhi (NCR),4
3756,2025-05-02,Burglary,18.42201247937819,73.92498826688932,Pune,3
3757,2024-12-28,Vandalism,13.071155367996532,80.36881685313891,Chennai,2
3758,2025-01-28,Cyber Crime,28.650541548077065,77.24766261695383,Delhi (NCR),4
3759,2024-08-06,Assault,22.67018553679622,88.4300010308694,Kolkata,4
3760,2026-04-17,Cyber Crime,28.70337147004171,77.18541175266071,Delhi (NCR),4
3761,2025-04-07,Robbery,17.39472009209979,78.55681688090925,Hyderabad,5
3762,2026-01-28,Extortion,13.136267812977058,80.3528661176673,Chennai,4
3763,2025-02-12,Robbery,22.48193678593486,88.31575871484252,Kolkata,5
3764,2026-04-19,Burglary,22.537862187484745,88.43502882574639,Kolkata,3
3765,2024-06-01,Drug Trafficking,13.016339577910596,77.65066591044943,Bangalore,5
3766,2025-11-10,Assault,18.619519462799644,73.79120093224329,Pune,4
3767,2025-08-14,Extortion,28.601824442861425,77.28159071738594,Delhi (NCR),4
3768,2024-10-02,Assault,28.5491340129468,77.12273343489183,Delhi (NCR),4
3769,2026-03-22,Extortion,22.48105766778737,88.45199454479696,Kolkata,4
3770,2026-01-01,Robbery,28.571902608308985,77.27748053811383,Delhi (NCR),5
3771,2024-06-30,Theft,28.53510848491378,77.29808269322743,Delhi (NCR),2
3772,2025-08-21,Robbery,28.60751233344108,77.19800490942342,Delhi (NCR),5
3773,2025-12-30,Assault,13.054075209065036,80.2331596159279,Chennai,4
3774,2024-10-15,Vandalism,13.141433925348005,80.18985419808658,Chennai,2
3775,2024-07-08,Cyber Crime,17.454703124238975,78.42047752986971,Hyderabad,4
3776,2025-02-28,Theft,12.967730165565218,77.49803388070609,Bangalore,2
3777,2024-06-14,Extortion,22.944904902898422,72.65960848523558,Ahmedabad,4
3778,2025-01-13,Theft,12.908482891899999,77.65312525104578,Bangalore,2
3779,2024-07-04,Cyber Crime,28.617747825245875,77.14591289478864,Delhi (NCR),4
3780,2025-06-19,Cyber Crime,22.6505640331541,88.36745898768407,Kolkata,4
3781,2024-12-10,Burglary,12.985621028974052,77.5244623775046,Bangalore,3
3782,2024-10-01,Cyber Crime,18.56117670533989,73.77939139433767,Pune,4
3783,2024-07-17,Assault,28.613980400039516,77.25819283426317,Delhi (NCR),4
3784,2024-07-07,Assault,13.026203145813351,80.2629579642833,Chennai,4
3785,2026-03-18,Burglary,18.499873972625856,73.88625337932386,Pune,3
3786,2025-06-26,Drug Trafficking,28.68959317239024,77.25465094891626,Delhi (NCR),5
3787,2024-11-10,Burglary,19.007255570642645,72.8522139403211,Mumbai,3
3788,2026-02-14,Cyber Crime,17.320767211140062,78.48304086814954,Hyderabad,4
3789,2025-01-05,Extortion,22.644521082680154,88.41841605178136,Kolkata,4
3790,2024-11-16,Assault,23.08785691003192,72.4898629909884,Ahmedabad,4
3791,2024-05-09,Theft,28.611528608026074,77.18954509268917,Delhi (NCR),2
3792,2025-08-28,Vandalism,22.509687459789667,88.39331434538781,Kolkata,2
3793,2024-10-15,Vandalism,22.609720401092073,88.33157719779898,Kolkata,2
3794,2025-02-05,Burglary,23.06609716071667,72.51366078519438,Ahmedabad,3
3795,2024-11-03,Extortion,17.307250373135854,78.51816525116463,Hyderabad,4
3796,2024-08-28,Robbery,12.900004859843913,77.51376833669123,Bangalore,5
3797,2024-08-01,Burglary,28.648006328126584,77.22495882027681,Delhi (NCR),3
3798,2024-10-09,Extortion,28.580238136441185,77.20294046904807,Delhi (NCR),4
3799,2025-01-29,Theft,17.375948788036123,78.55142143335901,Hyderabad,2
3800,2024-12-04,Extortion,17.456032416398052,78.51905412978532,Hyderabad,4
3801,2025-03-25,Drug Trafficking,13.136332901366572,80.26866756240106,Chennai,5
3802,2024-11-16,Burglary,19.009598911223303,72.90123947138486,Mumbai,3
3803,2024-08-07,Vandalism,18.538229970490207,73.85996305877488,Pune,2
3804,2024-08-22,Robbery,19.146205697449055,72.79884321369477,Mumbai,5
3805,2024-06-13,Assault,23.035409807500915,72.54655565939004,Ahmedabad,4
3806,2024-08-27,Extortion,22.57252455048462,88.40255817100869,Kolkata,4
3807,2025-07-29,Drug Trafficking,28.65272935207482,77.2617160579446,Delhi (NCR),5
3808,2025-10-28,Theft,13.069556296551344,80.21858137247152,Chennai,2
3809,2025-06-27,Burglary,13.09921867090339,80.24925652909037,Chennai,3
3810,2024-06-26,Vandalism,17.46590563352646,78.47446252392719,Hyderabad,2
3811,2024-05-18,Extortion,22.635475995204054,88.45712385293557,Kolkata,4
3812,2025-07-31,Burglary,19.020390435038355,72.9283249592997,Mumbai,3
3813,2025-06-25,Theft,19.164139293612212,72.7791434083088,Mumbai,2
3814,2024-12-27,Extortion,23.000996650745083,72.50354611291168,Ahmedabad,4
3815,2026-02-11,Vandalism,23.10419787776764,72.58114292703503,Ahmedabad,2
3816,2024-11-02,Burglary,22.498742872067478,88.43859388759864,Kolkata,3
3817,2026-01-10,Theft,28.61452732045056,77.22263628200663,Delhi (NCR),2
3818,2025-03-03,Assault,18.52740903447168,73.77103507724739,Pune,4
3819,2024-12-03,Theft,28.708034159266262,77.13052540438866,Delhi (NCR),2
3820,2025-12-10,Drug Trafficking,19.045990482091916,72.96840056471378,Mumbai,5
3821,2025-09-16,Theft,18.46905335713923,73.89020917372699,Pune,2
3822,2025-01-28,Cyber Crime,19.003355468978793,72.80070819350486,Mumbai,4
3823,2025-12-13,Extortion,18.496545425674288,73.76526405522573,Pune,4
3824,2025-09-02,Burglary,13.103860555669796,80.2453582880365,Chennai,3
3825,2025-08-04,Burglary,23.120173626123186,72.51328119459487,Ahmedabad,3
3826,2025-11-22,Vandalism,17.388760724692954,78.53476973328979,Hyderabad,2
3827,2025-07-16,Drug Trafficking,28.615485445186053,77.20180646314074,Delhi (NCR),5
3828,2025-04-30,Extortion,22.490739056290792,88.29054205657864,Kolkata,4
3829,2025-07-24,Robbery,13.043458017765564,77.59188021148496,Bangalore,5
3830,2025-10-28,Cyber Crime,19.04646795701455,72.91867605365438,Mumbai,4
3831,2025-05-18,Extortion,17.4063512917828,78.52578655166204,Hyderabad,4
3832,2025-01-14,Drug Trafficking,19.16016465423642,72.85867708917458,Mumbai,5
3833,2024-07-21,Robbery,22.540165969234057,88.34172116733966,Kolkata,5
3834,2024-11-09,Assault,28.627785941955356,77.19700916225167,Delhi (NCR),4
3835,2025-12-05,Assault,17.481319518967457,78.46718304653385,Hyderabad,4
3836,2025-10-30,Robbery,17.3802508643405,78.5448511928908,Hyderabad,5
3837,2024-12-15,Drug Trafficking,13.048558300464949,80.31384134512743,Chennai,5
3838,2024-10-08,Assault,18.519940599766414,73.90876576729673,Pune,4
3839,2025-01-29,Assault,12.889756219987058,77.5534602886233,Bangalore,4
3840,2024-08-02,Cyber Crime,28.699284611150887,77.15702771568553,Delhi (NCR),4
3841,2025-07-10,Burglary,13.072452163417868,80.33571955839398,Chennai,3
3842,2025-03-30,Theft,22.490095505755527,88.34378496739713,Kolkata,2
3843,2025-12-30,Extortion,22.66501331368144,88.44433355777974,Kolkata,4
3844,2024-10-09,Burglary,12.961325053880355,77.59480541533162,Bangalore,3
3845,2024-08-09,Cyber Crime,18.61536394027311,73.92776045626393,Pune,4
3846,2024-06-08,Burglary,28.65695404894116,77.30714047837917,Delhi (NCR),3
3847,2025-08-03,Robbery,28.691823568635364,77.12899048220186,Delhi (NCR),5
3848,2025-09-19,Drug Trafficking,18.979874501962733,72.97053736185131,Mumbai,5
3849,2024-10-24,Vandalism,13.037381091637151,77.5627967507888,Bangalore,2
3850,2025-12-26,Cyber Crime,28.608859569756344,77.27557302472135,Delhi (NCR),4
3851,2024-06-20,Extortion,22.950718660488626,72.50262217368808,Ahmedabad,4
3852,2024-07-28,Robbery,22.561583328264284,88.3935158942446,Kolkata,5
3853,2026-03-29,Vandalism,19.1349989240119,72.87768388694637,Mumbai,2
3854,2025-12-06,Burglary,22.50827616975827,88.39827308928209,Kolkata,3
3855,2024-09-12,Burglary,19.080442194978065,72.86186563593998,Mumbai,3
3856,2025-09-26,Cyber Crime,19.023104493293296,72.79419564562107,Mumbai,4
3857,2026-03-07,Robbery,22.579645589347475,88.3759912651655,Kolkata,5
3858,2024-11-08,Cyber Crime,13.147746226116665,80.2762942986034,Chennai,4
3859,2025-09-25,Drug Trafficking,23.0139640055222,72.56653992820563,Ahmedabad,5
3860,2025-03-07,Extortion,18.525718301465123,73.80920876401149,Pune,4
3861,2026-01-17,Vandalism,13.00116623355231,77.54016560584368,Bangalore,2
3862,2026-03-22,Vandalism,19.100135512502614,72.79979520624394,Mumbai,2
3863,2024-08-06,Assault,12.994192526105806,80.27112165846074,Chennai,4
3864,2024-12-03,Burglary,23.03322556630795,72.57885936242528,Ahmedabad,3
3865,2024-05-23,Theft,28.565536649349216,77.24912679900123,Delhi (NCR),2
3866,2025-08-16,Assault,28.59412911942481,77.14855885162369,Delhi (NCR),4
3867,2024-10-24,Assault,19.00819643591751,72.81864336472914,Mumbai,4
3868,2025-03-20,Theft,23.113043542570573,72.56442083275009,Ahmedabad,2
3869,2026-04-05,Vandalism,13.13571268871988,80.27075890902022,Chennai,2
3870,2024-10-25,Assault,17.346317183290687,78.5775838895714,Hyderabad,4
3871,2024-08-07,Theft,22.649007879970917,88.27117030965293,Kolkata,2
3872,2025-09-29,Burglary,22.991550285350513,72.63631927717515,Ahmedabad,3
3873,2024-09-27,Theft,13.012487051146174,80.20132460444019,Chennai,2
3874,2024-10-13,Drug Trafficking,22.617816389111873,88.40778427274267,Kolkata,5
3875,2024-07-17,Vandalism,22.56400220321588,88.39940721069277,Kolkata,2
3876,2024-12-26,Cyber Crime,28.529231060107534,77.28405606086537,Delhi (NCR),4
3877,2025-11-20,Burglary,13.10894025105753,80.25132802775245,Chennai,3
3878,2025-08-25,Assault,23.053034946694037,72.51947924404942,Ahmedabad,4
3879,2025-12-06,Extortion,18.49862297520957,73.83062823332016,Pune,4
3880,2025-07-18,Drug Trafficking,17.44302646828113,78.45028021090123,Hyderabad,5
3881,2026-02-08,Theft,28.611593272494108,77.19436944444402,Delhi (NCR),2
3882,2026-03-25,Assault,18.549436263579206,73.79378085242082,Pune,4
3883,2026-04-23,Theft,23.00570362220287,72.64060587124717,Ahmedabad,2
3884,2025-05-16,Robbery,13.088144764965243,80.28254953413158,Chennai,5
3885,2025-09-29,Theft,17.413978544085985,78.56912464755621,Hyderabad,2
3886,2025-03-29,Burglary,22.59195138897449,88.43037329613401,Kolkata,3
3887,2025-02-02,Assault,19.07616936630449,72.88694272854632,Mumbai,4
3888,2024-12-28,Extortion,22.977793952698715,72.58243120441577,Ahmedabad,4
3889,2024-12-29,Extortion,28.70203766159443,77.24407835200294,Delhi (NCR),4
3890,2026-03-02,Assault,18.48524809848536,73.8794074359091,Pune,4
3891,2025-12-30,Cyber Crime,22.554002329762856,88.34103891643252,Kolkata,4
3892,2025-02-13,Drug Trafficking,23.02630263827412,72.62838193529215,Ahmedabad,5
3893,2025-07-15,Assault,18.46597955068732,73.82223974816907,Pune,4
3894,2025-10-09,Robbery,19.089297941239238,72.78504784482922,Mumbai,5
3895,2025-10-11,Robbery,22.948388739891733,72.64631601742525,Ahmedabad,5
3896,2025-02-05,Drug Trafficking,22.938341680518384,72.59475282072738,Ahmedabad,5
3897,2025-02-28,Assault,19.13158694689734,72.81503388785404,Mumbai,4
3898,2024-12-16,Cyber Crime,18.58596252689139,73.85014015257913,Pune,4
3899,2026-02-10,Robbery,22.93880683087914,72.59880196589235,Ahmedabad,5
3900,2024-06-09,Drug Trafficking,17.429467814894693,78.4998648034295,Hyderabad,5
3901,2025-09-16,Vandalism,22.989169928044916,72.64710322122106,Ahmedabad,2
3902,2025-03-14,Robbery,19.123768407095977,72.89242242612535,Mumbai,5
3903,2025-04-29,Drug Trafficking,17.452643022549164,78.38736986321862,Hyderabad,5
3904,2024-09-25,Cyber Crime,13.151459651374562,80.23124270679203,Chennai,4
3905,2025-07-28,Cyber Crime,17.35790264443605,78.52142395726479,Hyderabad,4
3906,2025-04-16,Vandalism,17.45364190193376,78.41134874429288,Hyderabad,2
3907,2025-07-14,Burglary,22.612933381184245,88.46348417511821,Kolkata,3
3908,2025-10-08,Extortion,18.501770321402276,73.7833659176662,Pune,4
3909,2025-04-25,Extortion,18.426120831282137,73.90203878164377,Pune,4
3910,2024-05-19,Assault,19.073413720131235,72.93255462061006,Mumbai,4
3911,2025-11-08,Vandalism,13.039768112293158,77.53361172595419,Bangalore,2
3912,2024-06-07,Cyber Crime,22.47499569623717,88.39228315991849,Kolkata,4
3913,2024-11-07,Drug Trafficking,28.547796953374377,77.2694902306897,Delhi (NCR),5
3914,2025-06-03,Robbery,22.925650737175392,72.60364257999133,Ahmedabad,5
3915,2025-08-31,Robbery,22.62599705640066,88.44836226997988,Kolkata,5
3916,2024-05-25,Burglary,12.937002924327626,77.56707646497057,Bangalore,3
3917,2024-10-10,Drug Trafficking,19.1367057740213,72.9088911757071,Mumbai,5
3918,2025-04-17,Cyber Crime,12.923916966480153,77.52585519290352,Bangalore,4
3919,2026-04-06,Drug Trafficking,19.12772652697899,72.83794154053356,Mumbai,5
3920,2025-12-11,Theft,17.30992820003034,78.43092343301602,Hyderabad,2
3921,2024-10-02,Extortion,17.331549985019468,78.55944515671924,Hyderabad,4
3922,2025-06-26,Extortion,22.583054547678916,88.37403760308338,Kolkata,4
3923,2025-04-12,Theft,28.676018073808372,77.1290168074455,Delhi (NCR),2
3924,2024-06-19,Drug Trafficking,17.4018408725419,78.47842747649376,Hyderabad,5
3925,2024-06-09,Cyber Crime,22.993421574359015,72.59756129543524,Ahmedabad,4
3926,2024-10-23,Extortion,19.01603253088926,72.90422033354847,Mumbai,4
3927,2024-08-26,Burglary,18.51536794365417,73.87277667651736,Pune,3
3928,2024-06-13,Robbery,23.06467392445164,72.5346641216126,Ahmedabad,5
3929,2026-03-07,Assault,13.0721037046599,80.21103237533228,Chennai,4
3930,2026-01-05,Robbery,22.63567853229374,88.43784572228566,Kolkata,5
3931,2024-07-17,Drug Trafficking,19.11394334765991,72.90576026616617,Mumbai,5
3932,2025-10-26,Extortion,19.158409584448,72.84601727769235,Mumbai,4
3933,2024-08-31,Burglary,23.04881834812233,72.49684478873871,Ahmedabad,3
3934,2025-04-17,Vandalism,12.914153127117672,77.52597208281367,Bangalore,2
3935,2025-03-03,Vandalism,17.472723104199194,78.46897901621735,Hyderabad,2
3936,2026-01-08,Robbery,19.086423000057668,72.96317880893095,Mumbai,5
3937,2025-09-18,Theft,18.620373963809705,73.94797640762322,Pune,2
3938,2026-03-03,Vandalism,28.597805138498067,77.20440642646858,Delhi (NCR),2
3939,2026-02-22,Drug Trafficking,17.32535007568939,78.5460623919158,Hyderabad,5
3940,2025-12-21,Burglary,28.62360995491268,77.27692982639896,Delhi (NCR),3
3941,2025-06-11,Assault,18.994115941048264,72.9539278750373,Mumbai,4
3942,2024-09-07,Cyber Crime,28.524970021531278,77.11920383107503,Delhi (NCR),4
3943,2025-12-12,Burglary,23.03271172022537,72.61332503681008,Ahmedabad,3
3944,2024-12-24,Theft,18.499106588786827,73.82790690658926,Pune,2
3945,2025-07-28,Vandalism,13.056160481769194,77.66521859706438,Bangalore,2
3946,2025-08-08,Burglary,17.305738942251796,78.42600913092868,Hyderabad,3
3947,2025-04-19,Burglary,22.507056665803564,88.30502945348209,Kolkata,3
3948,2026-02-09,Drug Trafficking,28.62750732983404,77.19956723547504,Delhi (NCR),5
3949,2025-07-30,Vandalism,13.0784052994478,80.37068750729924,Chennai,2
3950,2025-03-18,Extortion,12.957569903114663,77.60492192735423,Bangalore,4
3951,2024-12-09,Theft,22.652381185572942,88.39198652742562,Kolkata,2
3952,2024-06-07,Extortion,22.54783264614363,88.44461421277113,Kolkata,4
3953,2026-02-07,Vandalism,12.914781403778242,77.55643144856838,Bangalore,2
3954,2025-12-23,Extortion,22.498226336405104,88.37210489542255,Kolkata,4
3955,2025-10-25,Robbery,13.020787264092212,77.68886734988408,Bangalore,5
3956,2025-05-29,Cyber Crime,23.115402646779113,72.59759821740629,Ahmedabad,4
3957,2025-08-28,Extortion,22.666657716747828,88.29349721520208,Kolkata,4
3958,2025-02-23,Assault,12.919747431720197,77.67692316776053,Bangalore,4
3959,2026-04-05,Cyber Crime,18.48240371630053,73.78182688084553,Pune,4
3960,2025-02-01,Theft,28.60214928125969,77.26205382395864,Delhi (NCR),2
3961,2025-12-27,Robbery,22.98933339901005,72.57126906701104,Ahmedabad,5
3962,2025-01-02,Theft,23.003766598172756,72.60215644595498,Ahmedabad,2
3963,2025-10-23,Robbery,28.541179027992825,77.11064342737498,Delhi (NCR),5
3964,2025-05-12,Drug Trafficking,13.119794205284588,80.3243106751469,Chennai,5
3965,2026-01-28,Robbery,19.13691755746951,72.78411192719363,Mumbai,5
3966,2024-06-24,Burglary,13.14459037552045,80.36780324738449,Chennai,3
3967,2026-01-22,Theft,28.686912739167,77.12243810018158,Delhi (NCR),2
3968,2026-01-05,Extortion,22.613072793154846,88.40627205851646,Kolkata,4
3969,2026-02-17,Robbery,18.549472048358542,73.88831152520605,Pune,5
3970,2024-06-07,Robbery,17.47353731158364,78.55600294898012,Hyderabad,5
3971,2025-05-11,Vandalism,13.008269776848831,77.58838803581858,Bangalore,2
3972,2025-08-07,Theft,17.294355419557313,78.56881507565728,Hyderabad,2
3973,2024-07-10,Assault,22.666517469582086,88.39133042666423,Kolkata,4
3974,2026-04-09,Extortion,22.95370486188842,72.53247675122783,Ahmedabad,4
3975,2025-03-13,Cyber Crime,13.05018322710149,80.36690170594228,Chennai,4
3976,2025-10-08,Burglary,17.453193732448653,78.40516293450862,Hyderabad,3
3977,2026-03-09,Extortion,22.603451505568753,88.30734316565506,Kolkata,4
3978,2025-11-18,Vandalism,17.45011062591842,78.44426440397287,Hyderabad,2
3979,2025-03-12,Drug Trafficking,22.658359426953027,88.35590859826044,Kolkata,5
3980,2025-11-17,Burglary,12.98804673229211,80.29979447884823,Chennai,3
3981,2025-08-23,Burglary,19.035987165023105,72.86866759433256,Mumbai,3
3982,2026-02-11,Robbery,28.601466382226977,77.11501465957835,Delhi (NCR),5
3983,2025-05-18,Drug Trafficking,17.482467983995612,78.57554226806893,Hyderabad,5
3984,2025-01-27,Robbery,28.676137199639033,77.20927740589731,Delhi (NCR),5
3985,2024-05-25,Drug Trafficking,22.64819644667181,88.36758115135598,Kolkata,5
3986,2024-11-08,Robbery,17.32933780749538,78.56304810757884,Hyderabad,5
3987,2026-03-25,Theft,23.05016242331431,72.5706021765473,Ahmedabad,2
3988,2025-03-14,Burglary,28.609997047303345,77.20430452157328,Delhi (NCR),3
3989,2025-10-17,Assault,28.62003859612081,77.13787986936339,Delhi (NCR),4
3990,2024-05-10,Drug Trafficking,18.505143925846568,73.92566251388928,Pune,5
3991,2025-01-24,Cyber Crime,12.972137653321825,77.58775977984507,Bangalore,4
3992,2025-06-19,Drug Trafficking,22.48363509905068,88.35955982057737,Kolkata,5
3993,2026-04-17,Assault,17.468012801511616,78.54261988701096,Hyderabad,4
3994,2024-08-08,Theft,28.566824574172163,77.28989386779742,Delhi (NCR),2
3995,2024-06-25,Burglary,28.676177753950558,77.29834112588472,Delhi (NCR),3
3996,2024-10-20,Assault,19.081563506946956,72.8122483960563,Mumbai,4
3997,2025-03-22,Robbery,18.544369329303695,73.88549811203899,Pune,5
3998,2025-11-30,Burglary,22.658818976791412,88.37560540206303,Kolkata,3
3999,2025-09-13,Burglary,13.116686795687558,80.28037174567578,Chennai,3
4000,2024-05-04,Theft,22.592100874293777,88.4633844773307,Kolkata,2
4001,2025-04-10,Extortion,18.429305341075768,73.77860701528762,Pune,4
4002,2026-02-18,Drug Trafficking,18.563633261655742,73.94171418881199,Pune,5
4003,2026-03-10,Robbery,22.52275936771441,88.39158129343134,Kolkata,5
4004,2025-06-05,Theft,18.992282268696417,72.79202874423684,Mumbai,2
4005,2024-07-09,Assault,28.58235636854253,77.26258509331916,Delhi (NCR),4
4006,2025-07-01,Robbery,18.52761098167198,73.84018962208205,Pune,5
4007,2025-10-11,Burglary,28.654766380498494,77.11631267706652,Delhi (NCR),3
4008,2026-02-02,Extortion,23.11872109164268,72.58768824659434,Ahmedabad,4
4009,2026-01-17,Robbery,23.06660461099566,72.64315343194117,Ahmedabad,5
4010,2025-05-06,Vandalism,12.998069428997901,77.5612631328005,Bangalore,2
4011,2025-07-16,Drug Trafficking,28.668703126030696,77.20660652621967,Delhi (NCR),5
4012,2025-02-16,Burglary,28.664413119942576,77.1527632259642,Delhi (NCR),3
4013,2025-09-21,Drug Trafficking,28.521496582245042,77.1984846592192,Delhi (NCR),5
4014,2025-07-05,Extortion,13.083781229417319,80.31970481361382,Chennai,4
4015,2026-03-29,Vandalism,18.478840658375344,73.89152016209297,Pune,2
4016,2026-01-21,Cyber Crime,12.97718083626333,77.5156988553433,Bangalore,4
4017,2025-11-11,Drug Trafficking,22.965069411521224,72.64143009764365,Ahmedabad,5
4018,2025-12-29,Drug Trafficking,18.566400420730012,73.8899830380817,Pune,5
4019,2024-05-24,Vandalism,19.01574382525607,72.87648985556758,Mumbai,2
4020,2026-03-11,Drug Trafficking,19.06139219562519,72.87226572065117,Mumbai,5
4021,2026-02-19,Extortion,13.038748360977658,77.50370120465968,Bangalore,4
4022,2025-09-16,Drug Trafficking,28.692602533459315,77.11347917568293,Delhi (NCR),5
4023,2025-06-28,Drug Trafficking,22.492613780962483,88.37165709876392,Kolkata,5
4024,2025-08-21,Vandalism,17.47148762277586,78.44753386297953,Hyderabad,2
4025,2025-01-26,Theft,12.898261561319519,77.51561111876924,Bangalore,2
4026,2026-01-31,Vandalism,22.944519723671906,72.47179607417726,Ahmedabad,2
4027,2024-08-26,Cyber Crime,28.52822527042771,77.18186197942829,Delhi (NCR),4
4028,2026-04-05,Assault,22.563986832209235,88.44025506727414,Kolkata,4
4029,2025-01-14,Assault,28.611691701350164,77.20275856508727,Delhi (NCR),4
4030,2025-12-23,Extortion,28.60021086843582,77.22343777198158,Delhi (NCR),4
4031,2024-10-08,Cyber Crime,22.54321254620223,88.44790967216362,Kolkata,4
4032,2025-06-16,Assault,22.49053692354577,88.40916339832933,Kolkata,4
4033,2025-12-06,Assault,23.03230734240779,72.56445200099314,Ahmedabad,4
4034,2024-05-13,Burglary,18.443510018769807,73.79035398594654,Pune,3
4035,2025-12-27,Robbery,28.629067400506134,77.18292901562526,Delhi (NCR),5
4036,2025-06-30,Extortion,22.582222091337577,88.30117460645555,Kolkata,4
4037,2024-05-04,Vandalism,28.630223311729512,77.18566963337325,Delhi (NCR),2
4038,2025-08-31,Assault,23.04280260891855,72.64566215347332,Ahmedabad,4
4039,2024-08-26,Cyber Crime,22.977558322868617,72.55357338581656,Ahmedabad,4
4040,2026-01-14,Burglary,28.587116542147786,77.2373265766604,Delhi (NCR),3
4041,2024-07-25,Cyber Crime,23.091822443171495,72.60966925224754,Ahmedabad,4
4042,2025-06-08,Burglary,28.520510238070607,77.11851100191448,Delhi (NCR),3
4043,2024-06-23,Robbery,22.672510072857044,88.43530541805998,Kolkata,5
4044,2024-10-14,Extortion,13.001605829132945,80.34412277154642,Chennai,4
4045,2025-11-24,Cyber Crime,19.04306136849105,72.82642722059538,Mumbai,4
4046,2026-02-25,Extortion,22.66230598695484,88.43007729292262,Kolkata,4
4047,2025-02-21,Robbery,22.579502172812955,88.41361888860561,Kolkata,5
4048,2025-12-24,Robbery,13.125292585230824,80.36493170437525,Chennai,5
4049,2024-10-03,Assault,13.047660890048475,77.64894706405799,Bangalore,4
4050,2026-03-23,Cyber Crime,17.38272504665256,78.57679735885063,Hyderabad,4
4051,2024-05-12,Drug Trafficking,18.549966402212757,73.89675229030154,Pune,5
4052,2025-11-19,Drug Trafficking,23.022024063331912,72.58436363314246,Ahmedabad,5
4053,2026-02-14,Burglary,13.065435182618366,80.25917227767498,Chennai,3
4054,2024-06-09,Extortion,18.563705768631294,73.94917116327628,Pune,4
4055,2026-03-03,Robbery,19.155579316236505,72.95313722368587,Mumbai,5
4056,2026-02-23,Robbery,18.551875949644117,73.85923444327592,Pune,5
4057,2024-07-24,Robbery,13.045085872446698,77.57753840542743,Bangalore,5
4058,2026-01-18,Vandalism,12.951784635009052,77.56825192648895,Bangalore,2
4059,2025-08-30,Robbery,19.092981075442665,72.96978312305707,Mumbai,5
4060,2025-01-11,Cyber Crime,18.991378770240466,72.86821067479246,Mumbai,4
4061,2025-08-17,Extortion,23.113566985706232,72.61544985188054,Ahmedabad,4
4062,2024-09-19,Cyber Crime,17.41653521143715,78.44587747667389,Hyderabad,4
4063,2024-09-01,Drug Trafficking,13.021337071142442,80.17953758017718,Chennai,5
4064,2024-12-12,Burglary,13.12533409111268,80.36437552076801,Chennai,3
4065,2025-10-22,Drug Trafficking,13.098825928766328,80.19884813760791,Chennai,5
4066,2026-03-09,Drug Trafficking,28.51474381517313,77.17510890743627,Delhi (NCR),5
4067,2024-07-11,Extortion,13.063627206180842,77.5463655209703,Bangalore,4
4068,2024-08-15,Assault,13.065647546245852,77.54414249840988,Bangalore,4
4069,2024-12-08,Burglary,19.171532420699094,72.9528210758153,Mumbai,3
4070,2025-02-02,Robbery,17.48343569521774,78.43822234456034,Hyderabad,5
4071,2025-01-22,Robbery,22.565316423468538,88.27053383231248,Kolkata,5
4072,2025-10-10,Theft,22.52679963401117,88.43976144600099,Kolkata,2
4073,2024-12-19,Robbery,13.038915342394894,80.2580578139983,Chennai,5
4074,2025-12-14,Theft,17.333182230710698,78.41955718143195,Hyderabad,2
4075,2024-07-06,Assault,28.595898320769752,77.14252798222125,Delhi (NCR),4
4076,2024-07-10,Drug Trafficking,12.896544028059148,77.66545239959049,Bangalore,5
4077,2025-02-23,Cyber Crime,28.56280431414352,77.19986103199238,Delhi (NCR),4
4078,2025-08-28,Theft,17.385976657252833,78.56209430837696,Hyderabad,2
4079,2025-06-12,Cyber Crime,23.032877374790615,72.6187979380001,Ahmedabad,4
